"","Codes","Description","unit","Periodicity","start","last.value","source"
"18806","ST_1407360","2503 - EQUIPAMENTOS ELETR?NICOS ","indice","M","01/05/1996","12/01/2015","FGV|IBRE"
"18807","ST_1407361","2503 - EQUIPAMENTOS ELETR?NICOS ","indice","M","01/12/1997","12/01/2015","FGV|IBRE"
"18808","ST_1407362","2503 - EQUIPAMENTOS ELETR?NICOS ","indice","M","01/12/1997","12/01/2015","FGV|IBRE"
"18809","ST_1407366","250301 - APARELHO DE SOM ","indice","M","01/05/1996","12/01/2015","FGV|IBRE"
"18810","ST_1407367","250301 - APARELHO DE SOM ","indice","M","01/12/1997","12/01/2015","FGV|IBRE"
"18811","ST_1407368","250301 - APARELHO DE SOM ","indice","M","01/12/1997","12/01/2015","FGV|IBRE"
"18812","ST_1407372","250317 - APARELHO DE TV","indice","M","01/05/1996","12/01/2015","FGV|IBRE"
"18813","ST_1407373","250317 - APARELHO DE TV","indice","M","01/12/1997","12/01/2015","FGV|IBRE"
"18814","ST_1407374","250317 - APARELHO DE TV","indice","M","01/12/1997","12/01/2015","FGV|IBRE"
"18815","ST_1407378","250319 - COMPUTADOR E PERIF?RICOS ","indice","M","01/01/1999","12/01/2015","FGV|IBRE"
"18816","ST_1407379","250319 - COMPUTADOR E PERIF?RICOS ","indice","M","01/01/1999","12/01/2015","FGV|IBRE"
"18817","ST_1407380","250319 - COMPUTADOR E PERIF?RICOS ","indice","M","01/01/1999","12/01/2015","FGV|IBRE"
"18818","ST_1407384","250326 - APARELHO TELEF?NICO CELULAR","indice","M","01/01/2004","12/01/2015","FGV|IBRE"
"18819","ST_1407385","250326 - APARELHO TELEF?NICO CELULAR","indice","M","01/01/2004","12/01/2015","FGV|IBRE"
"18820","ST_1407386","250326 - APARELHO TELEF?NICO CELULAR","indice","M","01/01/2004","12/01/2015","FGV|IBRE"
"18821","ST_1407390","250329 - APARELHO DE DVD E BLU-RAY","indice","M","01/01/2004","12/01/2015","FGV|IBRE"
"18822","ST_1407391","250329 - APARELHO DE DVD E BLU-RAY","indice","M","01/01/2004","12/01/2015","FGV|IBRE"
"18823","ST_1407392","250329 - APARELHO DE DVD E BLU-RAY","indice","M","01/01/2004","12/01/2015","FGV|IBRE"
"18824","ST_1407396","250331 - M?QUINA DE FOTOGRAFAR E FILMAR","indice","M","01/01/1999","12/01/2015","FGV|IBRE"
"18825","ST_1407397","250331 - M?QUINA DE FOTOGRAFAR E FILMAR","indice","M","01/01/1999","12/01/2015","FGV|IBRE"
"18826","ST_1407398","250331 - M?QUINA DE FOTOGRAFAR E FILMAR","indice","M","01/01/1999","12/01/2015","FGV|IBRE"
"18827","ST_1407402","26 - UTENS?LIOS DIVERSOS ","indice","M","01/05/1996","04/01/2016","FGV|IBRE"
"18828","ST_1407403","26 - UTENS?LIOS DIVERSOS ","indice","M","01/12/1997","04/01/2016","FGV|IBRE"
"18829","ST_1407404","26 - UTENS?LIOS DIVERSOS ","indice","M","01/12/1997","04/01/2016","FGV|IBRE"
"18830","ST_1407408","2601 - ARTIGOS DE DECORA??O ","indice","M","01/05/1996","12/01/2015","FGV|IBRE"
"18831","ST_1407409","2601 - ARTIGOS DE DECORA??O ","indice","M","01/12/1997","12/01/2015","FGV|IBRE"
"18832","ST_1407410","2601 - ARTIGOS DE DECORA??O ","indice","M","01/12/1997","12/01/2015","FGV|IBRE"
"18833","ST_1407414","260101 - CORTINA","indice","M","01/05/1996","12/01/2015","FGV|IBRE"
"18834","ST_1407415","260101 - CORTINA","indice","M","01/12/1997","12/01/2015","FGV|IBRE"
"18835","ST_1407416","260101 - CORTINA","indice","M","01/12/1997","12/01/2015","FGV|IBRE"
"18836","ST_1407420","260115 - TAPETE","indice","M","01/05/1996","12/01/2015","FGV|IBRE"
"18837","ST_1407421","260115 - TAPETE","indice","M","01/02/2012","12/01/2015","FGV|IBRE"
"18838","ST_1407422","260115 - TAPETE","indice","M","01/02/2012","12/01/2015","FGV|IBRE"
"18839","ST_1407426","2603 - LOU?AS E PANELAS ","indice","M","01/05/1996","12/01/2015","FGV|IBRE"
"18840","ST_1407427","2603 - LOU?AS E PANELAS ","indice","M","01/12/1997","12/01/2015","FGV|IBRE"
"18841","ST_1407428","2603 - LOU?AS E PANELAS ","indice","M","01/12/1997","12/01/2015","FGV|IBRE"
"18842","ST_1407432","260305 - COPO DE VIDRO OU PL?STICO","indice","M","01/05/1996","12/01/2015","FGV|IBRE"
"18843","ST_1407433","260305 - COPO DE VIDRO OU PL?STICO","indice","M","01/12/1997","12/01/2015","FGV|IBRE"
"18844","ST_1407434","260305 - COPO DE VIDRO OU PL?STICO","indice","M","01/12/1997","12/01/2015","FGV|IBRE"
"18845","ST_1407438","260309 - PANELAS EM GERAL ","indice","M","01/05/1996","12/01/2015","FGV|IBRE"
"18846","ST_1407439","260309 - PANELAS EM GERAL ","indice","M","01/12/1997","12/01/2015","FGV|IBRE"
"18847","ST_1407440","260309 - PANELAS EM GERAL ","indice","M","01/12/1997","12/01/2015","FGV|IBRE"
"18848","ST_1407444","2605 - OUTROS UTENS?LIOS DOM?STICOS ","indice","M","01/05/1996","12/01/2015","FGV|IBRE"
"18849","ST_1407445","2605 - OUTROS UTENS?LIOS DOM?STICOS ","indice","M","01/12/1997","12/01/2015","FGV|IBRE"
"18850","ST_1407446","2605 - OUTROS UTENS?LIOS DOM?STICOS ","indice","M","01/12/1997","12/01/2015","FGV|IBRE"
"18851","ST_1407450","260511 - GARRAFA T?RMICA","indice","M","01/02/2012","12/01/2015","FGV|IBRE"
"18852","ST_1407451","260511 - GARRAFA T?RMICA","indice","M","01/02/2012","12/01/2015","FGV|IBRE"
"18853","ST_1407452","260511 - GARRAFA T?RMICA","indice","M","01/02/2012","12/01/2015","FGV|IBRE"
"18854","ST_1407456","260525 - PILHA","indice","M","01/05/1996","12/01/2015","FGV|IBRE"
"18855","ST_1407457","260525 - PILHA","indice","M","01/12/1997","12/01/2015","FGV|IBRE"
"18856","ST_1407458","260525 - PILHA","indice","M","01/12/1997","12/01/2015","FGV|IBRE"
"18857","ST_1407462","27 - ARTIGOS DE CONSERVA??O E REPARO ","indice","M","01/05/1996","04/01/2016","FGV|IBRE"
"18858","ST_1407463","27 - ARTIGOS DE CONSERVA??O E REPARO ","indice","M","01/12/1997","04/01/2016","FGV|IBRE"
"18859","ST_1407464","27 - ARTIGOS DE CONSERVA??O E REPARO ","indice","M","01/12/1997","04/01/2016","FGV|IBRE"
"18860","ST_1407468","2701 - MATERIAL PARA LIMPEZA ","indice","M","01/05/1996","12/01/2015","FGV|IBRE"
"18861","ST_1407469","2701 - MATERIAL PARA LIMPEZA ","indice","M","01/12/1997","12/01/2015","FGV|IBRE"
"18862","ST_1407470","2701 - MATERIAL PARA LIMPEZA ","indice","M","01/12/1997","12/01/2015","FGV|IBRE"
"18863","ST_1407474","270101 - ?GUA SANIT?RIA ","indice","M","01/05/1996","12/01/2015","FGV|IBRE"
"18864","ST_1407475","270101 - ?GUA SANIT?RIA ","indice","M","01/12/1997","12/01/2015","FGV|IBRE"
"18865","ST_1407476","270101 - ?GUA SANIT?RIA ","indice","M","01/12/1997","12/01/2015","FGV|IBRE"
"18866","ST_1407480","270105 - AMACIANTE","indice","M","01/05/1996","12/01/2015","FGV|IBRE"
"18867","ST_1407481","270105 - AMACIANTE","indice","M","01/12/1997","12/01/2015","FGV|IBRE"
"18868","ST_1407482","270105 - AMACIANTE","indice","M","01/12/1997","12/01/2015","FGV|IBRE"
"18869","ST_1407486","270111 - DESINFETANTE ","indice","M","01/05/1996","12/01/2015","FGV|IBRE"
"18870","ST_1407487","270111 - DESINFETANTE ","indice","M","01/12/1997","12/01/2015","FGV|IBRE"
"18871","ST_1407488","270111 - DESINFETANTE ","indice","M","01/12/1997","12/01/2015","FGV|IBRE"
"18872","ST_1407492","270113 - DETERGENTE","indice","M","01/05/1996","12/01/2015","FGV|IBRE"
"18873","ST_1407493","270113 - DETERGENTE","indice","M","01/12/1997","12/01/2015","FGV|IBRE"
"18874","ST_1407494","270113 - DETERGENTE","indice","M","01/12/1997","12/01/2015","FGV|IBRE"
"18875","ST_1407498","270119 - INSETICIDA","indice","M","01/05/1996","12/01/2015","FGV|IBRE"
"18876","ST_1407499","270119 - INSETICIDA","indice","M","01/12/1997","12/01/2015","FGV|IBRE"
"18877","ST_1407500","270119 - INSETICIDA","indice","M","01/12/1997","12/01/2015","FGV|IBRE"
"18878","ST_1407504","270137 - SAB?O EM P? ","indice","M","01/05/1996","12/01/2015","FGV|IBRE"
"18879","ST_1407505","270137 - SAB?O EM P? ","indice","M","01/12/1997","12/01/2015","FGV|IBRE"
"18880","ST_1407506","270137 - SAB?O EM P? ","indice","M","01/12/1997","12/01/2015","FGV|IBRE"
"18881","ST_1407510","2703 - MATERIAL PARA PINTURA ","indice","M","01/05/1996","12/01/2015","FGV|IBRE"
"18882","ST_1407511","2703 - MATERIAL PARA PINTURA ","indice","M","01/12/1997","12/01/2015","FGV|IBRE"
"18883","ST_1407512","2703 - MATERIAL PARA PINTURA ","indice","M","01/12/1997","12/01/2015","FGV|IBRE"
"18884","ST_1407516","270303 - MATERIAL DE PINTURA","indice","M","01/05/1996","12/01/2015","FGV|IBRE"
"18885","ST_1407517","270303 - MATERIAL DE PINTURA","indice","M","01/12/1997","12/01/2015","FGV|IBRE"
"18886","ST_1407518","270303 - MATERIAL DE PINTURA","indice","M","01/12/1997","12/01/2015","FGV|IBRE"
"18887","ST_1407522","2705 - MATERIAL HIDR?ULICO ","indice","M","01/05/1996","12/01/2015","FGV|IBRE"
"18888","ST_1407523","2705 - MATERIAL HIDR?ULICO ","indice","M","01/12/1997","12/01/2015","FGV|IBRE"
"18889","ST_1407524","2705 - MATERIAL HIDR?ULICO ","indice","M","01/12/1997","12/01/2015","FGV|IBRE"
"18890","ST_1407528","270501 - MATERIAL HIDR?ULICO ","indice","M","01/05/1996","12/01/2015","FGV|IBRE"
"18891","ST_1407529","270501 - MATERIAL HIDR?ULICO ","indice","M","01/12/1997","12/01/2015","FGV|IBRE"
"18892","ST_1407530","270501 - MATERIAL HIDR?ULICO ","indice","M","01/12/1997","12/01/2015","FGV|IBRE"
"18893","ST_1407534","2707 - MATERIAL EL?TRICO ","indice","M","01/05/1996","12/01/2015","FGV|IBRE"
"18894","ST_1407535","2707 - MATERIAL EL?TRICO ","indice","M","01/12/1997","12/01/2015","FGV|IBRE"
"18895","ST_1407536","2707 - MATERIAL EL?TRICO ","indice","M","01/12/1997","12/01/2015","FGV|IBRE"
"18896","ST_1407540","270703 - L?MPADA","indice","M","01/05/1996","12/01/2015","FGV|IBRE"
"18897","ST_1407541","270703 - L?MPADA","indice","M","01/12/1997","12/01/2015","FGV|IBRE"
"18898","ST_1407542","270703 - L?MPADA","indice","M","01/12/1997","12/01/2015","FGV|IBRE"
"18899","ST_1407546","270705 - MATERIAL EL?TRICO - DIVERSOS","indice","M","01/01/2004","12/01/2015","FGV|IBRE"
"18900","ST_1407547","270705 - MATERIAL EL?TRICO - DIVERSOS","indice","M","01/01/2004","12/01/2015","FGV|IBRE"
"18901","ST_1407548","270705 - MATERIAL EL?TRICO - DIVERSOS","indice","M","01/01/2004","12/01/2015","FGV|IBRE"
"18902","ST_1407552","2711 - MATERIAL PARA REPAROS DE RESID?NCIA ","indice","M","01/01/1999","12/01/2015","FGV|IBRE"
"18903","ST_1407553","2711 - MATERIAL PARA REPAROS DE RESID?NCIA ","indice","M","01/01/1999","12/01/2015","FGV|IBRE"
"18904","ST_1407554","2711 - MATERIAL PARA REPAROS DE RESID?NCIA ","indice","M","01/01/1999","12/01/2015","FGV|IBRE"
"18905","ST_1407558","271101 - MATERIAL PARA REPAROS DE RESID?NCIA ","indice","M","01/01/1999","12/01/2015","FGV|IBRE"
"18906","ST_1407559","271101 - MATERIAL PARA REPAROS DE RESID?NCIA ","indice","M","01/01/1999","12/01/2015","FGV|IBRE"
"18907","ST_1407560","271101 - MATERIAL PARA REPAROS DE RESID?NCIA ","indice","M","01/01/1999","12/01/2015","FGV|IBRE"
"18908","ST_1407564","28 - SERVI?OS DE RESID?NCIA ","indice","M","01/05/1996","04/01/2016","FGV|IBRE"
"18909","ST_1407565","28 - SERVI?OS DE RESID?NCIA ","indice","M","01/12/1997","04/01/2016","FGV|IBRE"
"18910","ST_1407566","28 - SERVI?OS DE RESID?NCIA ","indice","M","01/12/1997","04/01/2016","FGV|IBRE"
"18911","ST_1407570","2801 - EMPREGADOS DOM?STICOS","indice","M","01/05/1996","12/01/2015","FGV|IBRE"
"18912","ST_1407571","2801 - EMPREGADOS DOM?STICOS","indice","M","01/12/1997","12/01/2015","FGV|IBRE"
"18913","ST_1407572","2801 - EMPREGADOS DOM?STICOS","indice","M","01/12/1997","12/01/2015","FGV|IBRE"
"18914","ST_1407576","280101 - EMPREGADA DOM?STICA DIARISTA","indice","M","01/05/1996","12/01/2015","FGV|IBRE"
"18915","ST_1407577","280101 - EMPREGADA DOM?STICA DIARISTA","indice","M","01/12/1997","12/01/2015","FGV|IBRE"
"18916","ST_1407578","280101 - EMPREGADA DOM?STICA DIARISTA","indice","M","01/12/1997","12/01/2015","FGV|IBRE"
"18917","ST_1407582","280103 - EMPREGADA DOM?STICA MENSALISTA","indice","M","01/05/1996","12/01/2015","FGV|IBRE"
"18918","ST_1407583","280103 - EMPREGADA DOM?STICA MENSALISTA","indice","M","01/12/1997","12/01/2015","FGV|IBRE"
"18919","ST_1407584","280103 - EMPREGADA DOM?STICA MENSALISTA","indice","M","01/12/1997","12/01/2015","FGV|IBRE"
"18920","ST_1407588","2803 - OUTROS SERVI?OS DE RESID?NCIA ","indice","M","01/05/1996","12/01/2015","FGV|IBRE"
"18921","ST_1407589","2803 - OUTROS SERVI?OS DE RESID?NCIA ","indice","M","01/12/1997","12/01/2015","FGV|IBRE"
"18922","ST_1407590","2803 - OUTROS SERVI?OS DE RESID?NCIA ","indice","M","01/12/1997","12/01/2015","FGV|IBRE"
"18923","ST_1407594","280307 - CONSERTO DE ELETRODOM?STICOS","indice","M","01/05/1996","12/01/2015","FGV|IBRE"
"18924","ST_1407595","280307 - CONSERTO DE ELETRODOM?STICOS","indice","M","01/12/1997","12/01/2015","FGV|IBRE"
"18925","ST_1407596","280307 - CONSERTO DE ELETRODOM?STICOS","indice","M","01/12/1997","12/01/2015","FGV|IBRE"
"18926","ST_1407600","2805 - M?O DE OBRA PARA REPAROS EM RESID?NCIA","indice","M","01/02/2012","12/01/2015","FGV|IBRE"
"18927","ST_1407601","2805 - M?O DE OBRA PARA REPAROS EM RESID?NCIA","indice","M","01/02/2012","12/01/2015","FGV|IBRE"
"18928","ST_1407602","2805 - M?O DE OBRA PARA REPAROS EM RESID?NCIA","indice","M","01/02/2012","12/01/2015","FGV|IBRE"
"18929","ST_1407606","280501 - M?O DE OBRA PARA REPAROS EM RESID?NCIA","indice","M","01/01/1999","12/01/2015","FGV|IBRE"
"18930","ST_1407607","280501 - M?O DE OBRA PARA REPAROS EM RESID?NCIA","indice","M","01/01/1999","12/01/2015","FGV|IBRE"
"18931","ST_1407608","280501 - M?O DE OBRA PARA REPAROS EM RESID?NCIA","indice","M","01/01/1999","12/01/2015","FGV|IBRE"
"18932","ST_1407612","3 - VESTU?RIO ","indice","M","01/05/1996","04/01/2016","FGV|IBRE"
"18933","ST_1407613","3 - VESTU?RIO ","indice","M","01/12/1997","04/01/2016","FGV|IBRE"
"18934","ST_1407614","3 - VESTU?RIO ","indice","M","01/12/1997","04/01/2016","FGV|IBRE"
"18935","ST_1407618","31 - ROUPAS ","indice","M","01/05/1996","04/01/2016","FGV|IBRE"
"18936","ST_1407619","31 - ROUPAS ","indice","M","01/12/1997","04/01/2016","FGV|IBRE"
"18937","ST_1407620","31 - ROUPAS ","indice","M","01/12/1997","04/01/2016","FGV|IBRE"
"18938","ST_1407624","3101 - ROUPAS MASCULINAS ","indice","M","01/05/1996","12/01/2015","FGV|IBRE"
"18939","ST_1407625","3101 - ROUPAS MASCULINAS ","indice","M","01/12/1997","12/01/2015","FGV|IBRE"
"18940","ST_1407626","3101 - ROUPAS MASCULINAS ","indice","M","01/12/1997","12/01/2015","FGV|IBRE"
"18941","ST_1407630","310101 - BERMUDA MASCULINA ","indice","M","01/05/1996","12/01/2015","FGV|IBRE"
"18942","ST_1407631","310101 - BERMUDA MASCULINA ","indice","M","01/12/1997","12/01/2015","FGV|IBRE"
"18943","ST_1407632","310101 - BERMUDA MASCULINA ","indice","M","01/12/1997","12/01/2015","FGV|IBRE"
"18944","ST_1407636","310103 - TERNO E BLAZER MASCULINO ","indice","M","01/05/1996","12/01/2015","FGV|IBRE"
"18945","ST_1407637","310103 - TERNO E BLAZER MASCULINO ","indice","M","01/12/1997","12/01/2015","FGV|IBRE"
"18946","ST_1407638","310103 - TERNO E BLAZER MASCULINO ","indice","M","01/12/1997","12/01/2015","FGV|IBRE"
"18947","ST_1407642","310105 - CAL?A COMPRIDA MASCULINA ","indice","M","01/05/1996","12/01/2015","FGV|IBRE"
"18948","ST_1407643","310105 - CAL?A COMPRIDA MASCULINA ","indice","M","01/12/1997","12/01/2015","FGV|IBRE"
"18949","ST_1407644","310105 - CAL?A COMPRIDA MASCULINA ","indice","M","01/12/1997","12/01/2015","FGV|IBRE"
"18950","ST_1407648","310111 - CAMISA MASCULINA ","indice","M","01/05/1996","12/01/2015","FGV|IBRE"
"18951","ST_1407649","310111 - CAMISA MASCULINA ","indice","M","01/12/1997","12/01/2015","FGV|IBRE"
"18952","ST_1407650","310111 - CAMISA MASCULINA ","indice","M","01/12/1997","12/01/2015","FGV|IBRE"
"18953","ST_1407654","3103 - ROUPAS FEMININAS ","indice","M","01/05/1996","12/01/2015","FGV|IBRE"
"18954","ST_1407655","3103 - ROUPAS FEMININAS ","indice","M","01/12/1997","12/01/2015","FGV|IBRE"
"18955","ST_1407656","3103 - ROUPAS FEMININAS ","indice","M","01/12/1997","12/01/2015","FGV|IBRE"
"18956","ST_1407660","310301 - BERMUDA FEMININA ","indice","M","01/05/1996","12/01/2015","FGV|IBRE"
"18957","ST_1407661","310301 - BERMUDA FEMININA ","indice","M","01/12/1997","12/01/2015","FGV|IBRE"
"18958","ST_1407662","310301 - BERMUDA FEMININA ","indice","M","01/12/1997","12/01/2015","FGV|IBRE"
"18959","ST_1407666","310307 - BLUSA FEMININA ","indice","M","01/05/1996","12/01/2015","FGV|IBRE"
"18960","ST_1407667","310307 - BLUSA FEMININA ","indice","M","01/12/1997","12/01/2015","FGV|IBRE"
"18961","ST_1407668","310307 - BLUSA FEMININA ","indice","M","01/12/1997","12/01/2015","FGV|IBRE"
"18962","ST_1407672","310309 - CAL?A COMPRIDA FEMININA ","indice","M","01/05/1996","12/01/2015","FGV|IBRE"
"18963","ST_1407673","310309 - CAL?A COMPRIDA FEMININA ","indice","M","01/12/1997","12/01/2015","FGV|IBRE"
"18964","ST_1407674","310309 - CAL?A COMPRIDA FEMININA ","indice","M","01/12/1997","12/01/2015","FGV|IBRE"
"18965","ST_1407678","310313 - ROUPA ?NTIMA FEMININA","indice","M","01/05/1996","12/01/2015","FGV|IBRE"
"18966","ST_1407679","310313 - ROUPA ?NTIMA FEMININA","indice","M","01/12/1997","12/01/2015","FGV|IBRE"
"18967","ST_1407680","310313 - ROUPA ?NTIMA FEMININA","indice","M","01/12/1997","12/01/2015","FGV|IBRE"
"18968","ST_1407684","310331 - VESTIDO E SAIA","indice","M","01/05/1996","12/01/2015","FGV|IBRE"
"18969","ST_1407685","310331 - VESTIDO E SAIA","indice","M","01/12/1997","12/01/2015","FGV|IBRE"
"18970","ST_1407686","310331 - VESTIDO E SAIA","indice","M","01/12/1997","12/01/2015","FGV|IBRE"
"18971","ST_1407690","3105 - ROUPAS INFANTIS ","indice","M","01/01/2004","12/01/2015","FGV|IBRE"
"18972","ST_1407691","3105 - ROUPAS INFANTIS ","indice","M","01/01/2004","12/01/2015","FGV|IBRE"
"18973","ST_1407692","3105 - ROUPAS INFANTIS ","indice","M","01/01/2004","12/01/2015","FGV|IBRE"
"18974","ST_1407696","310503 - BERMUDA INFANTIL ","indice","M","01/01/2004","12/01/2015","FGV|IBRE"
"18975","ST_1407697","310503 - BERMUDA INFANTIL ","indice","M","01/01/2004","12/01/2015","FGV|IBRE"
"18976","ST_1407698","310503 - BERMUDA INFANTIL ","indice","M","01/01/2004","12/01/2015","FGV|IBRE"
"18977","ST_1407702","310505 - BLUSA DE MALHA INFANTIL","indice","M","01/01/2004","12/01/2015","FGV|IBRE"
"18978","ST_1407703","310505 - BLUSA DE MALHA INFANTIL","indice","M","01/01/2004","12/01/2015","FGV|IBRE"
"18979","ST_1407704","310505 - BLUSA DE MALHA INFANTIL","indice","M","01/01/2004","12/01/2015","FGV|IBRE"
"18980","ST_1407708","310507 - CAL?A INFANTIL ","indice","M","01/01/2004","12/01/2015","FGV|IBRE"
"18981","ST_1407709","310507 - CAL?A INFANTIL ","indice","M","01/01/2004","12/01/2015","FGV|IBRE"
"18982","ST_1407710","310507 - CAL?A INFANTIL ","indice","M","01/01/2004","12/01/2015","FGV|IBRE"
"18983","ST_1407714","310517 - VESTIDO E SAIA INFANTIL","indice","M","01/01/2004","12/01/2015","FGV|IBRE"
"18984","ST_1407715","310517 - VESTIDO E SAIA INFANTIL","indice","M","01/01/2004","12/01/2015","FGV|IBRE"
"18985","ST_1407716","310517 - VESTIDO E SAIA INFANTIL","indice","M","01/01/2004","12/01/2015","FGV|IBRE"
"18986","ST_1407720","32 - CAL?ADOS ","indice","M","01/05/1996","04/01/2016","FGV|IBRE"
"18987","ST_1407721","32 - CAL?ADOS ","indice","M","01/12/1997","04/01/2016","FGV|IBRE"
"18988","ST_1407722","32 - CAL?ADOS ","indice","M","01/12/1997","04/01/2016","FGV|IBRE"
"18989","ST_1407726","3201 - CAL?ADOS MASCULINOS ","indice","M","01/05/1996","12/01/2015","FGV|IBRE"
"18990","ST_1407727","3201 - CAL?ADOS MASCULINOS ","indice","M","01/12/1997","12/01/2015","FGV|IBRE"
"18991","ST_1407728","3201 - CAL?ADOS MASCULINOS ","indice","M","01/12/1997","12/01/2015","FGV|IBRE"
"18992","ST_1407732","320105 - SAPATO MASCULINO","indice","M","01/05/1996","12/01/2015","FGV|IBRE"
"18993","ST_1407733","320105 - SAPATO MASCULINO","indice","M","01/12/1997","12/01/2015","FGV|IBRE"
"18994","ST_1407734","320105 - SAPATO MASCULINO","indice","M","01/12/1997","12/01/2015","FGV|IBRE"
"18995","ST_1407738","320107 - T?NIS MASCULINO","indice","M","01/05/1996","12/01/2015","FGV|IBRE"
"18996","ST_1407739","320107 - T?NIS MASCULINO","indice","M","01/12/1997","12/01/2015","FGV|IBRE"
"18997","ST_1407740","320107 - T?NIS MASCULINO","indice","M","01/12/1997","12/01/2015","FGV|IBRE"
"18998","ST_1407744","3203 - CAL?ADOS FEMININOS ","indice","M","01/05/1996","12/01/2015","FGV|IBRE"
"18999","ST_1407745","3203 - CAL?ADOS FEMININOS ","indice","M","01/12/1997","12/01/2015","FGV|IBRE"
"19000","ST_1407746","3203 - CAL?ADOS FEMININOS ","indice","M","01/12/1997","12/01/2015","FGV|IBRE"
"19001","ST_1407750","320303 - SAND?LIA FEMININA","indice","M","01/05/1996","12/01/2015","FGV|IBRE"
"19002","ST_1407751","320303 - SAND?LIA FEMININA","indice","M","01/12/1997","12/01/2015","FGV|IBRE"
"19003","ST_1407752","320303 - SAND?LIA FEMININA","indice","M","01/12/1997","12/01/2015","FGV|IBRE"
"19004","ST_1407756","320305 - T?NIS FEMININO","indice","M","01/01/1999","12/01/2015","FGV|IBRE"
"19005","ST_1407757","320305 - T?NIS FEMININO","indice","M","01/01/1999","12/01/2015","FGV|IBRE"
"19006","ST_1407758","320305 - T?NIS FEMININO","indice","M","01/01/1999","12/01/2015","FGV|IBRE"
"19007","ST_1407762","320307 - SAPATO FEMININO","indice","M","01/05/1996","12/01/2015","FGV|IBRE"
"19008","ST_1407763","320307 - SAPATO FEMININO","indice","M","01/12/1997","12/01/2015","FGV|IBRE"
"19009","ST_1407764","320307 - SAPATO FEMININO","indice","M","01/12/1997","12/01/2015","FGV|IBRE"
"19010","ST_1407768","3205 - CAL?ADOS INFANTIS ","indice","M","01/01/2004","12/01/2015","FGV|IBRE"
"19011","ST_1407769","3205 - CAL?ADOS INFANTIS ","indice","M","01/01/2004","12/01/2015","FGV|IBRE"
"19012","ST_1407770","3205 - CAL?ADOS INFANTIS ","indice","M","01/01/2004","12/01/2015","FGV|IBRE"
"19013","ST_1407774","320505 - SAND?LIA INFANTIL ","indice","M","01/01/2004","12/01/2015","FGV|IBRE"
"19014","ST_1407775","320505 - SAND?LIA INFANTIL ","indice","M","01/01/2004","12/01/2015","FGV|IBRE"
"19015","ST_1407776","320505 - SAND?LIA INFANTIL ","indice","M","01/01/2004","12/01/2015","FGV|IBRE"
